"cluster","GO_ID","overlap","query_size","term_size","background_size","p_value","p_adj","GO_term","minus_log10_p"
"C4","GO:0006694",1,795,8,13936,0.375015261258358,0.503926757315919,"GO:0006694",0.42595105828447
"C4","GO:0006904",1,795,8,13936,0.375015261258358,0.503926757315919,"GO:0006904",0.42595105828447
"C4","GO:0007623",1,795,8,13936,0.375015261258358,0.503926757315919,"GO:0007623",0.42595105828447
"C4","GO:0009850",1,795,8,13936,0.375015261258358,0.503926757315919,"GO:0009850",0.42595105828447
"C4","GO:0010206",1,795,8,13936,0.375015261258358,0.503926757315919,"GO:0010206",0.42595105828447
"C4","GO:0010228",1,795,8,13936,0.375015261258358,0.503926757315919,"GO:0010228",0.42595105828447
"C4","GO:0019941",1,795,8,13936,0.375015261258358,0.503926757315919,"GO:0019941",0.42595105828447
"C4","GO:0042147",1,795,8,13936,0.375015261258358,0.503926757315919,"GO:0042147",0.42595105828447
"C4","GO:0042149",1,795,8,13936,0.375015261258358,0.503926757315919,"GO:0042149",0.42595105828447
"C4","GO:0043484",1,795,8,13936,0.375015261258358,0.503926757315919,"GO:0043484",0.42595105828447
"C4","GO:0048024",1,795,8,13936,0.375015261258358,0.503926757315919,"GO:0048024",0.42595105828447
"C4","GO:0051013",1,795,8,13936,0.375015261258358,0.503926757315919,"GO:0051013",0.42595105828447
"C4","GO:0000226",2,795,23,13936,0.380725629054263,0.506325836577319,"GO:0000226",0.419387887088443
"C4","GO:0006417",2,795,23,13936,0.380725629054263,0.506325836577319,"GO:0006417",0.419387887088443
"C4","GO:0015985",2,795,23,13936,0.380725629054263,0.506325836577319,"GO:0015985",0.419387887088443
"C4","GO:0006629",6,795,88,13936,0.387597871167244,0.513699918293574,"GO:0006629",0.411618616922763
"C4","GO:0006353",2,795,24,13936,0.4013031389929,0.526280185966577,"GO:0006353",0.396527443201712
"C4","GO:0009058",2,795,24,13936,0.4013031389929,0.526280185966577,"GO:0009058",0.396527443201712
"C4","GO:0000028",1,795,9,13936,0.41068893065092,0.526280185966577,"GO:0000028",0.386487002580995
"C4","GO:0002181",1,795,9,13936,0.41068893065092,0.526280185966577,"GO:0002181",0.386487002580995
"C4","GO:0009651",1,795,9,13936,0.41068893065092,0.526280185966577,"GO:0009651",0.386487002580995
"C4","GO:0009959",1,795,9,13936,0.41068893065092,0.526280185966577,"GO:0009959",0.386487002580995
"C4","GO:0032774",1,795,9,13936,0.41068893065092,0.526280185966577,"GO:0032774",0.386487002580995
"C4","GO:0048193",1,795,9,13936,0.41068893065092,0.526280185966577,"GO:0048193",0.386487002580995
"C4","GO:0051017",1,795,9,13936,0.41068893065092,0.526280185966577,"GO:0051017",0.386487002580995
"C4","GO:0099402",1,795,9,13936,0.41068893065092,0.526280185966577,"GO:0099402",0.386487002580995
"C4","GO:0031047",3,795,41,13936,0.416960396557031,0.532553377780762,"GO:0031047",0.379905192924416
"C4","GO:0043086",2,795,25,13936,0.421551384077655,0.536646005388331,"GO:0043086",0.375149480443132
"C4","GO:0030154",2,795,26,13936,0.4414409558061,0.552910743234221,"GO:0030154",0.355127376531287
"C4","GO:0030244",2,795,26,13936,0.4414409558061,0.552910743234221,"GO:0030244",0.355127376531287
"C4","GO:0006012",1,795,10,13936,0.44432878849055,0.552910743234221,"GO:0006012",0.352295547489381
"C4","GO:0006189",1,795,10,13936,0.44432878849055,0.552910743234221,"GO:0006189",0.352295547489381
"C4","GO:0006488",1,795,10,13936,0.44432878849055,0.552910743234221,"GO:0006488",0.352295547489381
"C4","GO:0007015",1,795,10,13936,0.44432878849055,0.552910743234221,"GO:0007015",0.352295547489381
"C4","GO:0051085",1,795,10,13936,0.44432878849055,0.552910743234221,"GO:0051085",0.352295547489381
"C4","GO:0009793",2,795,27,13936,0.460946863272419,0.568109669065051,"GO:0009793",0.336349136036926
"C4","GO:0009873",2,795,27,13936,0.460946863272419,0.568109669065051,"GO:0009873",0.336349136036926
"C4","GO:0051301",2,795,27,13936,0.460946863272419,0.568109669065051,"GO:0051301",0.336349136036926
"C4","GO:0006122",1,795,11,13936,0.476050647829198,0.572147828291613,"GO:0006122",0.322346839500936
"C4","GO:0006487",1,795,11,13936,0.476050647829198,0.572147828291613,"GO:0006487",0.322346839500936
"C4","GO:0008654",1,795,11,13936,0.476050647829198,0.572147828291613,"GO:0008654",0.322346839500936
"C4","GO:0010027",1,795,11,13936,0.476050647829198,0.572147828291613,"GO:0010027",0.322346839500936
"C4","GO:0016126",1,795,11,13936,0.476050647829198,0.572147828291613,"GO:0016126",0.322346839500936
"C4","GO:0016554",1,795,11,13936,0.476050647829198,0.572147828291613,"GO:0016554",0.322346839500936
"C4","GO:0030433",1,795,11,13936,0.476050647829198,0.572147828291613,"GO:0030433",0.322346839500936
"C4","GO:0045116",1,795,11,13936,0.476050647829198,0.572147828291613,"GO:0045116",0.322346839500936
"C4","GO:0018231",2,795,29,13936,0.498727398395559,0.596975504076932,"GO:0018231",0.302136772457086
"C4","GO:0000373",1,795,12,13936,0.505963734721534,0.596975504076932,"GO:0000373",0.295880610383023
"C4","GO:0006811",1,795,12,13936,0.505963734721534,0.596975504076932,"GO:0006811",0.295880610383023
"C4","GO:0009409",1,795,12,13936,0.505963734721534,0.596975504076932,"GO:0009409",0.295880610383023
"C4","GO:0009691",1,795,12,13936,0.505963734721534,0.596975504076932,"GO:0009691",0.295880610383023
"C4","GO:0120009",1,795,12,13936,0.505963734721534,0.596975504076932,"GO:0120009",0.295880610383023
"C4","GO:0007017",2,795,30,13936,0.516970624805651,0.608108303342818,"GO:0007017",0.286534133593205
"C4","GO:0000398",7,795,120,13936,0.531357117516566,0.620793396868401,"GO:0000398",0.274613497681487
"C4","GO:0006857",1,795,13,13936,0.534171062421647,0.620793396868401,"GO:0006857",0.272319642654966
"C4","GO:0032981",1,795,13,13936,0.534171062421647,0.620793396868401,"GO:0032981",0.272319642654966
"C4","GO:0045927",1,795,13,13936,0.534171062421647,0.620793396868401,"GO:0045927",0.272319642654966
"C4","GO:0015031",5,795,85,13936,0.537576717344833,0.622880807222905,"GO:0015031",0.269559549008597
"C4","GO:0098869",3,795,50,13936,0.549156434744152,0.63439862759996,"GO:0098869",0.260303923184513
"C4","GO:0000162",1,795,14,13936,0.560769784347582,0.645886626614626,"GO:0000162",0.251215395263655
"C4","GO:0006096",2,795,33,13936,0.568986310633808,0.653405644555738,"GO:0006096",0.244898182265238
"C4","GO:0006098",1,795,15,13936,0.585851527017003,0.666836885163471,"GO:0006098",0.232212433755427
"C4","GO:0042545",1,795,15,13936,0.585851527017003,0.666836885163471,"GO:0042545",0.232212433755427
"C4","GO:0061157",1,795,15,13936,0.585851527017003,0.666836885163471,"GO:0061157",0.232212433755427
"C4","GO:0000209",2,795,35,13936,0.601346384443944,0.681183841311065,"GO:0000209",0.220875295853296
"C4","GO:0006749",3,795,54,13936,0.601976417902802,0.681183841311065,"GO:0006749",0.220420521657933
"C4","GO:0001510",1,795,16,13936,0.609502704089159,0.683703033282622,"GO:0001510",0.215024363272186
"C4","GO:0006662",1,795,16,13936,0.609502704089159,0.683703033282622,"GO:0006662",0.215024363272186
"C4","GO:0051225",1,795,16,13936,0.609502704089159,0.683703033282622,"GO:0051225",0.215024363272186
"C4","GO:0007049",3,795,56,13936,0.626806632124875,0.701081406451811,"GO:0007049",0.202866416989666
"C4","GO:0007030",1,795,17,13936,0.631804812584067,0.702610524339178,"GO:0007030",0.199417070310035
"C4","GO:0034220",1,795,17,13936,0.631804812584067,0.702610524339178,"GO:0034220",0.199417070310035
"C4","GO:0006004",2,795,39,13936,0.660478114073943,0.732392636523255,"GO:0006004",0.180141568805542
"C4","GO:0006914",1,795,19,13936,0.672664889306732,0.743775177604872,"GO:0006914",0.172201240339036
"C4","GO:0007034",1,795,20,13936,0.691363704640579,0.762272802552433,"GO:0007034",0.160293423879625
"C4","GO:0006890",1,795,21,13936,0.708995628671244,0.770734012066774,"GO:0006890",0.149356442461235
"C4","GO:0006979",1,795,21,13936,0.708995628671244,0.770734012066774,"GO:0006979",0.149356442461235
"C4","GO:0009408",1,795,21,13936,0.708995628671244,0.770734012066774,"GO:0009408",0.149356442461235
"C4","GO:0034976",1,795,21,13936,0.708995628671244,0.770734012066774,"GO:0034976",0.149356442461235
"C4","GO:0046686",1,795,21,13936,0.708995628671244,0.770734012066774,"GO:0046686",0.149356442461235
"C4","GO:0006886",5,795,104,13936,0.714604830868949,0.77465565699239,"GO:0006886",0.145934052207696
"C4","GO:2000022",1,795,22,13936,0.725621462318845,0.784400854517857,"GO:2000022",0.139289880263294
"C4","GO:1902600",2,795,46,13936,0.746768576235913,0.805012364911695,"GO:1902600",0.126813965300455
"C4","GO:0006896",1,795,24,13936,0.756080954634103,0.812787026231661,"GO:0006896",0.12143170149801
"C4","GO:0006887",1,795,25,13936,0.770019686740622,0.823197841902267,"GO:0006887",0.113498171277488
"C4","GO:0009820",1,795,25,13936,0.770019686740622,0.823197841902267,"GO:0009820",0.113498171277488
"C4","GO:0050790",4,795,92,13936,0.777370639831367,0.826717051251504,"GO:0050790",0.109371866071635
"C4","GO:0015979",2,795,49,13936,0.777583996525962,0.826717051251504,"GO:0015979",0.109252686214481
"C4","GO:0006325",1,795,26,13936,0.783162835978003,0.828098408534118,"GO:0006325",0.106147929622472
"C4","GO:0046854",1,795,26,13936,0.783162835978003,0.828098408534118,"GO:0046854",0.106147929622472
"C4","GO:0071805",1,795,28,13936,0.807241225859473,0.851232573317755,"GO:0071805",0.0929966667586461
"C4","GO:0019252",1,795,31,13936,0.838444922054928,0.879344674350291,"GO:0019252",0.0765254611834329
"C4","GO:0090502",1,795,31,13936,0.838444922054928,0.879344674350291,"GO:0090502",0.0765254611834329
"C4","GO:0098655",1,795,32,13936,0.847681620146718,0.886629154045351,"GO:0098655",0.0717672333289429
"C4","GO:0009738",1,795,33,13936,0.856390848568996,0.893324146620489,"GO:0009738",0.0673279822431082
"C4","GO:0016310",10,795,246,13936,0.901019860685961,0.937351306681363,"GO:0016310",0.0452656360006742
"C4","GO:0045892",1,795,45,13936,0.929174129031794,0.964049297413684,"GO:0045892",0.0319028907520739
"C4","GO:0006952",3,795,101,13936,0.932819916333841,0.964463010307435,"GO:0006952",0.0302021900062131
"C4","GO:0022900",2,795,76,13936,0.936036853820945,0.964463010307435,"GO:0022900",0.0287070518003719
"C4","GO:0071555",1,795,47,13936,0.937049333011875,0.964463010307435,"GO:0071555",0.0282375441273354
"C4","GO:0006869",1,795,48,13936,0.940652600364136,0.965603597721275,"GO:0006869",0.0265707395925225
"C4","GO:0016579",1,795,50,13936,0.947252884400096,0.96980652450486,"GO:0016579",0.0235340636173523
"C4","GO:0006364",1,795,51,13936,0.950272757430625,0.970331285291957,"GO:0006364",0.0221517209795852
"C4","GO:0006334",1,795,54,13936,0.958335136281654,0.97598867826579,"GO:0006334",0.0184825886403399
"C4","GO:0007018",1,795,60,13936,0.970753774449107,0.986041235464054,"GO:0007018",0.0128909121708071
"C4","GO:0055085",7,795,224,13936,0.974667133985182,0.987424557204883,"GO:0055085",0.0111436782049027
"C4","GO:0009734",1,795,83,13936,0.992479424145077,0.999998663001908,"GO:0009734",0.00327848816472851
"C4","GO:0016567",9,795,309,13936,0.99305229418785,0.999998663001908,"GO:0016567",0.00302788093138087
"C4","GO:0006357",2,795,160,13936,0.999153506534334,0.999998663001908,"GO:0006357",0.000367783126082903
"C4","GO:0006468",21,795,741,13936,0.999946618441689,0.999998663001908,"GO:0006468",2.31839350128637e-05
"C4","GO:0006355",12,795,604,13936,0.999998663001908,0.999998663001908,"GO:0006355",5.80651281794585e-07
"C5","GO:0006101",5,761,9,13936,5.02302349598091e-05,0.0170280496513753,"GO:0006101",4.29903479035509
"C5","GO:0005992",6,761,19,13936,0.000381858565288779,0.0647250268164481,"GO:0005992",3.41809746349812
"C5","GO:0006090",3,761,4,13936,0.000622425214414203,0.0703340492288049,"GO:0006090",3.20591282241434
"C5","GO:0006099",6,761,23,13936,0.00117794681097934,0.0998309922304994,"GO:0006099",2.92887431924305
"C5","GO:0008283",3,761,5,13936,0.00149274837022593,0.101208339501318,"GO:0008283",2.82601339430614
"C5","GO:0045454",4,761,11,13936,0.00213759965180131,0.112178680443385,"GO:0045454",2.6700736299478
"C5","GO:0006749",9,761,54,13936,0.00239434768359628,0.112178680443385,"GO:0006749",2.62081278538173
"C5","GO:0042773",2,761,2,13936,0.00297819505601907,0.112178680443385,"GO:0042773",2.52604686166155
"C5","GO:1901642",2,761,2,13936,0.00297819505601907,0.112178680443385,"GO:1901642",2.52604686166155
"C5","GO:0006542",3,761,7,13936,0.00480982725457455,0.135877619941731,"GO:0006542",2.3178705210757
"C5","GO:0015786",3,761,7,13936,0.00480982725457455,0.135877619941731,"GO:0015786",2.3178705210757
"C5","GO:1990937",3,761,7,13936,0.00480982725457455,0.135877619941731,"GO:1990937",2.3178705210757
"C5","GO:0006508",29,761,326,13936,0.00667014384921142,0.162157527019568,"GO:0006508",2.17586479992976
"C5","GO:0009225",2,761,3,13936,0.00861013417803015,0.162157527019568,"GO:0009225",2.06499008056446
"C5","GO:0009901",2,761,3,13936,0.00861013417803015,0.162157527019568,"GO:0009901",2.06499008056446
"C5","GO:0033512",2,761,3,13936,0.00861013417803015,0.162157527019568,"GO:0033512",2.06499008056446
"C5","GO:0048767",2,761,3,13936,0.00861013417803015,0.162157527019568,"GO:0048767",2.06499008056446
"C5","GO:1901600",2,761,3,13936,0.00861013417803015,0.162157527019568,"GO:1901600",2.06499008056446
"C5","GO:0030001",4,761,16,13936,0.00947716327921707,0.169092544823926,"GO:0030001",2.02332163698075
"C5","GO:0055085",21,761,224,13936,0.0110773011632152,0.187760254716498,"GO:0055085",1.95556603678211
"C5","GO:0009555",3,761,10,13936,0.0145798236787366,0.226336580821846,"GO:0009555",1.83624772813154
"C5","GO:0006869",7,761,48,13936,0.0146885096698543,0.226336580821846,"GO:0006869",1.83302226649652
"C5","GO:0016310",22,761,246,13936,0.0157709644636764,0.232450302312448,"GO:0016310",1.80214174684581
"C5","GO:0070988",2,761,4,13936,0.0165978431416461,0.232665293307799,"GO:0070988",1.77994834404071
"C5","GO:0015031",10,761,85,13936,0.0171582074710766,0.232665293307799,"GO:0015031",1.76552808514017
"C5","GO:0006468",54,761,741,13936,0.0180563615596691,0.235427175720301,"GO:0006468",1.74336975755252
"C5","GO:0009664",3,761,11,13936,0.0192456576888374,0.241639924315403,"GO:0009664",1.71566724301302
"C5","GO:0006486",8,761,66,13936,0.0266678978744176,0.27319352026457,"GO:0006486",1.57401121668814
"C5","GO:0005985",2,761,5,13936,0.0266679063225929,0.27319352026457,"GO:0005985",1.57401107910716
"C5","GO:0006885",2,761,5,13936,0.0266679063225929,0.27319352026457,"GO:0006885",1.57401107910716
"C5","GO:1902358",2,761,5,13936,0.0266679063225929,0.27319352026457,"GO:1902358",1.57401107910716
"C5","GO:0006865",5,761,32,13936,0.0283358516303577,0.27319352026457,"GO:0006865",1.54766373016182
"C5","GO:0006075",3,761,13,13936,0.0307563816976897,0.27319352026457,"GO:0006075",1.51206475798494
"C5","GO:0006796",3,761,13,13936,0.0307563816976897,0.27319352026457,"GO:0006796",1.51206475798494
"C5","GO:0032981",3,761,13,13936,0.0307563816976897,0.27319352026457,"GO:0032981",1.51206475798494
"C5","GO:0015985",4,761,23,13936,0.0341014364870996,0.27319352026457,"GO:0015985",1.46722732642449
"C5","GO:0006120",2,761,6,13936,0.0385696786486491,0.27319352026457,"GO:0006120",1.41375397953427
"C5","GO:0032468",2,761,6,13936,0.0385696786486491,0.27319352026457,"GO:0032468",1.41375397953427
"C5","GO:0000209",5,761,35,13936,0.0399928142557257,0.27319352026457,"GO:0000209",1.39801803390778
"C5","GO:0006108",3,761,15,13936,0.0451360982170719,0.27319352026457,"GO:0006108",1.34547598615401
"C5","GO:0006048",2,761,7,13936,0.0520736192062789,0.27319352026457,"GO:0006048",1.28338223706037
"C5","GO:0006730",2,761,7,13936,0.0520736192062789,0.27319352026457,"GO:0006730",1.28338223706037
"C5","GO:0045040",2,761,7,13936,0.0520736192062789,0.27319352026457,"GO:0045040",1.28338223706037
"C5","GO:0120029",2,761,7,13936,0.0520736192062789,0.27319352026457,"GO:0120029",1.28338223706037
"C5","GO:0008152",3,761,16,13936,0.0533650832027307,0.27319352026457,"GO:0008152",1.27274280911864
"C5","GO:0001516",1,761,1,13936,0.0546067738231917,0.27319352026457,"GO:0001516",1.26275348089302
"C5","GO:0001561",1,761,1,13936,0.0546067738231917,0.27319352026457,"GO:0001561",1.26275348089302
"C5","GO:0001763",1,761,1,13936,0.0546067738231917,0.27319352026457,"GO:0001763",1.26275348089302
"C5","GO:0006106",1,761,1,13936,0.0546067738231917,0.27319352026457,"GO:0006106",1.26275348089302
"C5","GO:0009446",1,761,1,13936,0.0546067738231917,0.27319352026457,"GO:0009446",1.26275348089302
"C5","GO:0009559",1,761,1,13936,0.0546067738231917,0.27319352026457,"GO:0009559",1.26275348089302
"C5","GO:0010730",1,761,1,13936,0.0546067738231917,0.27319352026457,"GO:0010730",1.26275348089302
"C5","GO:0015744",1,761,1,13936,0.0546067738231917,0.27319352026457,"GO:0015744",1.26275348089302
"C5","GO:0019805",1,761,1,13936,0.0546067738231917,0.27319352026457,"GO:0019805",1.26275348089302
"C5","GO:0019856",1,761,1,13936,0.0546067738231917,0.27319352026457,"GO:0019856",1.26275348089302
"C5","GO:0032367",1,761,1,13936,0.0546067738231917,0.27319352026457,"GO:0032367",1.26275348089302
"C5","GO:0044804",1,761,1,13936,0.0546067738231917,0.27319352026457,"GO:0044804",1.26275348089302
"C5","GO:0046033",1,761,1,13936,0.0546067738231917,0.27319352026457,"GO:0046033",1.26275348089302
"C5","GO:0051553",1,761,1,13936,0.0546067738231917,0.27319352026457,"GO:0051553",1.26275348089302
"C5","GO:0052863",1,761,1,13936,0.0546067738231917,0.27319352026457,"GO:0052863",1.26275348089302
"C5","GO:0055046",1,761,1,13936,0.0546067738231917,0.27319352026457,"GO:0055046",1.26275348089302
"C5","GO:0080168",1,761,1,13936,0.0546067738231917,0.27319352026457,"GO:0080168",1.26275348089302
"C5","GO:0090376",1,761,1,13936,0.0546067738231917,0.27319352026457,"GO:0090376",1.26275348089302
"C5","GO:0097035",1,761,1,13936,0.0546067738231917,0.27319352026457,"GO:0097035",1.26275348089302
"C5","GO:0110051",1,761,1,13936,0.0546067738231917,0.27319352026457,"GO:0110051",1.26275348089302
"C5","GO:1904734",1,761,1,13936,0.0546067738231917,0.27319352026457,"GO:1904734",1.26275348089302
"C5","GO:2000185",1,761,1,13936,0.0546067738231917,0.27319352026457,"GO:2000185",1.26275348089302
"C5","GO:0022900",8,761,76,13936,0.0547998801710642,0.27319352026457,"GO:0022900",1.26122039117079
"C5","GO:0006094",2,761,8,13936,0.0669697385736407,0.324324876806631,"GO:0006094",1.17412139639377
"C5","GO:0070973",2,761,8,13936,0.0669697385736407,0.324324876806631,"GO:0070973",1.17412139639377
"C5","GO:0001676",2,761,9,13936,0.0830661524530849,0.346286389693592,"GO:0001676",1.08057590518533
"C5","GO:0006644",2,761,9,13936,0.0830661524530849,0.346286389693592,"GO:0006644",1.08057590518533
"C5","GO:0009435",2,761,9,13936,0.0830661524530849,0.346286389693592,"GO:0009435",1.08057590518533
"C5","GO:0010158",2,761,9,13936,0.0830661524530849,0.346286389693592,"GO:0010158",1.08057590518533
"C5","GO:0010951",3,761,20,13936,0.0926354125396404,0.346286389693592,"GO:0010951",1.03322296007228
"C5","GO:0006002",2,761,10,13936,0.100187734646672,0.346286389693592,"GO:0006002",0.999185443152579
"C5","GO:0006488",2,761,10,13936,0.100187734646672,0.346286389693592,"GO:0006488",0.999185443152579
"C5","GO:0097502",2,761,10,13936,0.100187734646672,0.346286389693592,"GO:0097502",0.999185443152579
"C5","GO:0009408",3,761,21,13936,0.10388938520779,0.346286389693592,"GO:0009408",0.983428823772788
"C5","GO:0034976",3,761,21,13936,0.10388938520779,0.346286389693592,"GO:0034976",0.983428823772788
"C5","GO:0006517",1,761,2,13936,0.106235352590364,0.346286389693592,"GO:0006517",0.973730936361852
"C5","GO:0006725",1,761,2,13936,0.106235352590364,0.346286389693592,"GO:0006725",0.973730936361852
"C5","GO:0009687",1,761,2,13936,0.106235352590364,0.346286389693592,"GO:0009687",0.973730936361852
"C5","GO:0009768",1,761,2,13936,0.106235352590364,0.346286389693592,"GO:0009768",0.973730936361852
"C5","GO:0009786",1,761,2,13936,0.106235352590364,0.346286389693592,"GO:0009786",0.973730936361852
"C5","GO:0010115",1,761,2,13936,0.106235352590364,0.346286389693592,"GO:0010115",0.973730936361852
"C5","GO:0010241",1,761,2,13936,0.106235352590364,0.346286389693592,"GO:0010241",0.973730936361852
"C5","GO:0010597",1,761,2,13936,0.106235352590364,0.346286389693592,"GO:0010597",0.973730936361852
"C5","GO:0016095",1,761,2,13936,0.106235352590364,0.346286389693592,"GO:0016095",0.973730936361852
"C5","GO:0016236",1,761,2,13936,0.106235352590364,0.346286389693592,"GO:0016236",0.973730936361852
"C5","GO:0017003",1,761,2,13936,0.106235352590364,0.346286389693592,"GO:0017003",0.973730936361852
"C5","GO:0019284",1,761,2,13936,0.106235352590364,0.346286389693592,"GO:0019284",0.973730936361852
"C5","GO:0035494",1,761,2,13936,0.106235352590364,0.346286389693592,"GO:0035494",0.973730936361852
"C5","GO:0036258",1,761,2,13936,0.106235352590364,0.346286389693592,"GO:0036258",0.973730936361852
"C5","GO:0043407",1,761,2,13936,0.106235352590364,0.346286389693592,"GO:0043407",0.973730936361852
"C5","GO:0046710",1,761,2,13936,0.106235352590364,0.346286389693592,"GO:0046710",0.973730936361852
"C5","GO:0051555",1,761,2,13936,0.106235352590364,0.346286389693592,"GO:0051555",0.973730936361852
"C5","GO:0052543",1,761,2,13936,0.106235352590364,0.346286389693592,"GO:0052543",0.973730936361852
"C5","GO:0080022",1,761,2,13936,0.106235352590364,0.346286389693592,"GO:0080022",0.973730936361852
"C5","GO:0080157",1,761,2,13936,0.106235352590364,0.346286389693592,"GO:0080157",0.973730936361852
"C5","GO:1902074",1,761,2,13936,0.106235352590364,0.346286389693592,"GO:1902074",0.973730936361852
"C5","GO:1903297",1,761,2,13936,0.106235352590364,0.346286389693592,"GO:1903297",0.973730936361852
"C5","GO:1903409",1,761,2,13936,0.106235352590364,0.346286389693592,"GO:1903409",0.973730936361852
"C5","GO:2000280",1,761,2,13936,0.106235352590364,0.346286389693592,"GO:2000280",0.973730936361852
"C5","GO:0006355",40,761,604,13936,0.118079702566682,0.374404472050268,"GO:0006355",0.927824749472687
"C5","GO:0009809",2,761,11,13936,0.118174862859524,0.374404472050268,"GO:0009809",0.927474893018164
"C5","GO:0016126",2,761,11,13936,0.118174862859524,0.374404472050268,"GO:0016126",0.927474893018164
"C5","GO:0098869",5,761,50,13936,0.13579913892178,0.395106685467091,"GO:0098869",0.867102983830961
"C5","GO:0009409",2,761,12,13936,0.136882251229754,0.395106685467091,"GO:0009409",0.86365286079732
"C5","GO:0034204",2,761,12,13936,0.136882251229754,0.395106685467091,"GO:0034204",0.86365286079732
"C5","GO:0009058",3,761,24,13936,0.140550183460771,0.395106685467091,"GO:0009058",0.85216858316968
"C5","GO:0006007",1,761,3,13936,0.155047961796531,0.395106685467091,"GO:0006007",0.809533938464628
"C5","GO:0006646",1,761,3,13936,0.155047961796531,0.395106685467091,"GO:0006646",0.809533938464628
"C5","GO:0006655",1,761,3,13936,0.155047961796531,0.395106685467091,"GO:0006655",0.809533938464628
"C5","GO:0006816",1,761,3,13936,0.155047961796531,0.395106685467091,"GO:0006816",0.809533938464628
"C5","GO:0008612",1,761,3,13936,0.155047961796531,0.395106685467091,"GO:0008612",0.809533938464628
"C5","GO:0009415",1,761,3,13936,0.155047961796531,0.395106685467091,"GO:0009415",0.809533938464628
"C5","GO:0009788",1,761,3,13936,0.155047961796531,0.395106685467091,"GO:0009788",0.809533938464628
"C5","GO:0009956",1,761,3,13936,0.155047961796531,0.395106685467091,"GO:0009956",0.809533938464628
"C5","GO:0015671",1,761,3,13936,0.155047961796531,0.395106685467091,"GO:0015671",0.809533938464628
"C5","GO:0015770",1,761,3,13936,0.155047961796531,0.395106685467091,"GO:0015770",0.809533938464628
"C5","GO:0015918",1,761,3,13936,0.155047961796531,0.395106685467091,"GO:0015918",0.809533938464628
"C5","GO:0018026",1,761,3,13936,0.155047961796531,0.395106685467091,"GO:0018026",0.809533938464628
"C5","GO:0018279",1,761,3,13936,0.155047961796531,0.395106685467091,"GO:0018279",0.809533938464628
"C5","GO:0032366",1,761,3,13936,0.155047961796531,0.395106685467091,"GO:0032366",0.809533938464628
"C5","GO:0045905",1,761,3,13936,0.155047961796531,0.395106685467091,"GO:0045905",0.809533938464628
"C5","GO:0071454",1,761,3,13936,0.155047961796531,0.395106685467091,"GO:0071454",0.809533938464628
"C5","GO:0080141",1,761,3,13936,0.155047961796531,0.395106685467091,"GO:0080141",0.809533938464628
"C5","GO:1901006",1,761,3,13936,0.155047961796531,0.395106685467091,"GO:1901006",0.809533938464628
"C5","GO:1902584",1,761,3,13936,0.155047961796531,0.395106685467091,"GO:1902584",0.809533938464628
"C5","GO:2001295",1,761,3,13936,0.155047961796531,0.395106685467091,"GO:2001295",0.809533938464628
"C5","GO:0006817",2,761,13,13936,0.156177863871948,0.395106685467091,"GO:0006817",0.806380521544066
"C5","GO:0098542",2,761,13,13936,0.156177863871948,0.395106685467091,"GO:0098542",0.806380521544066
"C5","GO:0098656",2,761,13,13936,0.156177863871948,0.395106685467091,"GO:0098656",0.806380521544066
"C5","GO:0006004",4,761,39,13936,0.161950623837763,0.405988824148965,"GO:0006004",0.790617374737619
"C5","GO:0030154",3,761,26,13936,0.167044647025693,0.405988824148965,"GO:0030154",0.777167436843879
"C5","GO:0009734",7,761,83,13936,0.16709745611944,0.405988824148965,"GO:0009734",0.777030161726594
"C5","GO:0045489",3,761,27,13936,0.180799331154619,0.405988824148965,"GO:0045489",0.742803180477887
"C5","GO:0051301",3,761,27,13936,0.180799331154619,0.405988824148965,"GO:0051301",0.742803180477887
"C5","GO:0061157",2,761,15,13936,0.196065874218859,0.405988824148965,"GO:0061157",0.707597989851599
"C5","GO:0000103",1,761,4,13936,0.20119800134816,0.405988824148965,"GO:0000103",0.69637633777007
"C5","GO:0006021",1,761,4,13936,0.20119800134816,0.405988824148965,"GO:0006021",0.69637633777007
"C5","GO:0006123",1,761,4,13936,0.20119800134816,0.405988824148965,"GO:0006123",0.69637633777007
"C5","GO:0006552",1,761,4,13936,0.20119800134816,0.405988824148965,"GO:0006552",0.69637633777007
"C5","GO:0006623",1,761,4,13936,0.20119800134816,0.405988824148965,"GO:0006623",0.69637633777007
"C5","GO:0006750",1,761,4,13936,0.20119800134816,0.405988824148965,"GO:0006750",0.69637633777007
"C5","GO:0006788",1,761,4,13936,0.20119800134816,0.405988824148965,"GO:0006788",0.69637633777007
"C5","GO:0006839",1,761,4,13936,0.20119800134816,0.405988824148965,"GO:0006839",0.69637633777007
"C5","GO:0006851",1,761,4,13936,0.20119800134816,0.405988824148965,"GO:0006851",0.69637633777007
"C5","GO:0009395",1,761,4,13936,0.20119800134816,0.405988824148965,"GO:0009395",0.69637633777007
"C5","GO:0009744",1,761,4,13936,0.20119800134816,0.405988824148965,"GO:0009744",0.69637633777007
"C5","GO:0009920",1,761,4,13936,0.20119800134816,0.405988824148965,"GO:0009920",0.69637633777007
"C5","GO:0010183",1,761,4,13936,0.20119800134816,0.405988824148965,"GO:0010183",0.69637633777007
"C5","GO:0015713",1,761,4,13936,0.20119800134816,0.405988824148965,"GO:0015713",0.69637633777007
"C5","GO:0016125",1,761,4,13936,0.20119800134816,0.405988824148965,"GO:0016125",0.69637633777007
